empty_cells,filled_cells,fill_ratio,empty_per_row_mean,empty_per_row_std,empty_per_row_min,empty_per_row_max,empty_per_col_mean,empty_per_col_std,empty_per_col_min,empty_per_col_max,empty_per_box_mean,empty_per_box_std,empty_per_box_min,empty_per_box_max,isolated_cells,givens_variance,digit_entropy,difficulty
55,26,0.32098765432098764,6.111111111111111,0.9938079899999066,5,8,6.111111111111111,0.9938079899999066,5,8,6.111111111111111,1.9116278371205837,3,9,42,3.654320987654321,3.089889603490046,hard
38,43,0.5308641975308642,4.222222222222222,1.0304020550550783,2,6,4.222222222222222,0.7856742013183862,3,6,4.222222222222222,1.314684396244359,2,6,1,1.7283950617283952,3.1451008860474357,easy
33,48,0.5925925925925926,3.6666666666666665,1.699673171197595,1,7,3.6666666666666665,1.4142135623730951,1,5,3.6666666666666665,1.3333333333333333,2,6,4,1.7777777777777777,3.111443940845593,easy
33,48,0.5925925925925926,3.6666666666666665,1.4907119849998598,0,5,3.6666666666666665,1.1547005383792515,2,5,3.6666666666666665,1.3333333333333333,1,6,0,1.7777777777777777,3.133613481497238,easy
62,19,0.2345679012345679,6.888888888888889,1.3698697784375504,5,9,6.888888888888889,1.4487116456005886,5,9,6.888888888888889,1.0999438818457405,5,8,59,1.2098765432098766,2.9053077763737467,hard
60,21,0.25925925925925924,6.666666666666667,0.9428090415820634,5,8,6.666666666666667,1.0540925533894598,5,8,6.666666666666667,1.414213562373095,4,8,57,2.0,2.791858352567483,hard
57,24,0.2962962962962963,6.333333333333333,1.563471919941143,3,8,6.333333333333333,1.9436506316151,2,9,6.333333333333333,2.211083193570267,3,9,48,4.888888888888889,2.9795739585136225,hard
52,29,0.35802469135802467,5.777777777777778,1.7497795275581802,3,8,5.777777777777778,1.1331154474650633,3,7,5.777777777777778,1.7497795275581802,3,8,34,3.0617283950617287,2.981899203521824,medium
32,49,0.6049382716049383,3.5555555555555554,1.2570787221094177,1,6,3.5555555555555554,1.7069212773041351,2,7,3.5555555555555554,1.892154040658489,2,8,1,3.580246913580247,3.1422314698137637,easy
33,48,0.5925925925925926,3.6666666666666665,1.3333333333333333,2,6,3.6666666666666665,1.1547005383792517,1,5,3.6666666666666665,1.2472191289246473,2,6,0,1.5555555555555554,3.0166888057244154,easy
61,20,0.24691358024691357,6.777777777777778,1.3966450099973928,5,9,6.777777777777778,1.314684396244359,5,8,6.777777777777778,1.547598697464902,4,9,55,2.3950617283950617,2.8282129458410012,hard
38,43,0.5308641975308642,4.222222222222222,1.1331154474650633,2,6,4.222222222222222,1.4740554623801776,2,6,4.222222222222222,1.1331154474650633,2,6,3,1.2839506172839508,3.0947567689223066,easy
58,23,0.2839506172839506,6.444444444444445,1.2570787221094177,4,8,6.444444444444445,1.4229164972072998,4,9,6.444444444444445,1.3425606637327303,4,8,48,1.8024691358024691,2.838566847267297,hard
59,22,0.2716049382716049,6.555555555555555,1.0657403385139377,5,8,6.555555555555555,1.0657403385139377,5,9,6.555555555555555,0.9558139185602919,5,8,54,0.9135802469135802,2.9883167106100124,hard
35,46,0.5679012345679012,3.888888888888889,1.0999438818457405,2,6,3.888888888888889,2.0245407953653998,1,7,3.888888888888889,0.7370277311900889,3,5,3,0.5432098765432098,3.107574392801203,easy
41,40,0.49382716049382713,4.555555555555555,1.9499920860871383,1,7,4.555555555555555,1.4989708403591155,2,7,4.555555555555555,1.9499920860871383,1,8,13,3.802469135802469,3.137326145256009,medium
33,48,0.5925925925925926,3.6666666666666665,1.247219128924647,2,6,3.6666666666666665,1.5634719199411433,1,7,3.6666666666666665,1.1547005383792515,2,6,2,1.3333333333333333,3.073658469860205,easy
58,23,0.2839506172839506,6.444444444444445,1.1653431646335017,5,8,6.444444444444445,1.1653431646335017,5,8,6.444444444444445,0.6849348892187751,5,7,50,0.4691358024691357,2.848373912014369,hard
55,26,0.32098765432098764,6.111111111111111,1.7916128329552332,3,9,6.111111111111111,1.286204100310025,4,8,6.111111111111111,1.286204100310025,4,8,43,1.654320987654321,2.9989462197746497,hard
57,24,0.2962962962962963,6.333333333333333,1.1547005383792515,5,8,6.333333333333333,1.0540925533894596,4,8,6.333333333333333,1.0540925533894598,5,8,48,1.1111111111111112,2.823934896284056,hard
61,20,0.24691358024691357,6.777777777777778,1.1331154474650633,5,8,6.777777777777778,1.314684396244359,5,9,6.777777777777778,1.617802197617893,4,9,56,2.6172839506172836,3.108694969562842,hard
39,42,0.5185185185185185,4.333333333333333,1.8856180831641267,2,7,4.333333333333333,1.6329931618554518,1,7,4.333333333333333,2.0548046676563256,2,8,10,4.222222222222222,3.058668173532454,easy
57,24,0.2962962962962963,6.333333333333333,1.1547005383792515,4,8,6.333333333333333,1.3333333333333333,5,9,6.333333333333333,1.4907119849998598,4,9,49,2.2222222222222228,3.090199876515855,hard
32,49,0.6049382716049383,3.5555555555555554,1.4989708403591155,2,6,3.5555555555555554,1.2570787221094177,2,5,3.5555555555555554,1.2570787221094177,2,6,0,1.5802469135802468,3.125641490378929,easy
47,34,0.41975308641975306,5.222222222222222,1.227262335243029,3,7,5.222222222222222,1.227262335243029,3,7,5.222222222222222,1.1331154474650633,3,7,21,1.2839506172839508,3.0911598123995394,medium
56,25,0.30864197530864196,6.222222222222222,0.7856742013183862,5,8,6.222222222222222,1.314684396244359,4,8,6.222222222222222,1.6850834320114558,4,9,47,2.8395061728395063,2.938688570451097,hard
48,33,0.4074074074074074,5.333333333333333,1.3333333333333333,3,7,5.333333333333333,1.632993161855452,2,7,5.333333333333333,1.3333333333333333,4,8,26,1.7777777777777777,3.059249422257637,medium
48,33,0.4074074074074074,5.333333333333333,1.3333333333333333,3,7,5.333333333333333,1.8257418583505538,2,8,5.333333333333333,1.3333333333333333,3,8,28,1.7777777777777781,3.048203119936417,medium
40,41,0.5061728395061729,4.444444444444445,1.0657403385139377,2,6,4.444444444444445,1.1653431646335017,2,6,4.444444444444445,1.8324913891634047,1,7,1,3.358024691358025,3.1173453843262715,easy
39,42,0.5185185185185185,4.333333333333333,1.4142135623730951,2,7,4.333333333333333,1.4907119849998598,2,7,4.333333333333333,1.4907119849998598,2,7,6,2.2222222222222223,3.118508949293819,easy
38,43,0.5308641975308642,4.222222222222222,1.3966450099973928,2,6,4.222222222222222,1.617802197617893,2,8,4.222222222222222,1.227262335243029,2,6,7,1.506172839506173,3.107130466030202,easy
54,27,0.3333333333333333,6.0,1.3333333333333333,3,8,6.0,0.9428090415820634,4,7,6.0,1.632993161855452,3,8,42,2.6666666666666665,3.1154555574786387,hard
42,39,0.48148148148148145,4.666666666666667,1.7638342073763937,2,8,4.666666666666667,1.247219128924647,3,6,4.666666666666667,1.8257418583505538,2,8,14,3.3333333333333335,3.1050031819479567,medium
57,24,0.2962962962962963,6.333333333333333,1.4142135623730951,4,9,6.333333333333333,1.3333333333333333,5,8,6.333333333333333,1.247219128924647,4,8,48,1.5555555555555558,3.0424812503605776,hard
58,23,0.2839506172839506,6.444444444444445,0.9558139185602919,5,8,6.444444444444445,1.5713484026367723,4,9,6.444444444444445,1.3425606637327303,4,8,48,1.8024691358024691,2.855539000552653,hard
59,22,0.2716049382716049,6.555555555555555,0.9558139185602919,5,8,6.555555555555555,0.8314794192830981,5,8,6.555555555555555,1.4989708403591155,4,8,56,2.2469135802469133,2.6424239617719754,hard
56,25,0.30864197530864196,6.222222222222222,1.8724777273725242,3,9,6.222222222222222,1.3966450099973928,4,8,6.222222222222222,1.3966450099973928,4,8,46,1.9506172839506175,3.0186885704510975,hard
64,17,0.20987654320987653,7.111111111111111,1.3698697784375504,4,9,7.111111111111111,0.8748897637790901,6,9,7.111111111111111,0.9938079899999066,6,9,62,0.9876543209876544,2.8954238702803154,hard
55,26,0.32098765432098764,6.111111111111111,1.5234788000891208,3,9,6.111111111111111,1.1967032904743342,4,8,6.111111111111111,1.5234788000891208,3,8,43,2.3209876543209877,2.874134200627091,hard
59,22,0.2716049382716049,6.555555555555555,1.0657403385139377,5,8,6.555555555555555,1.3425606637327303,4,8,6.555555555555555,0.6849348892187751,6,8,53,0.4691358024691357,3.049452072789394,hard
36,45,0.5555555555555556,4.0,1.247219128924647,2,6,4.0,1.247219128924647,2,5,4.0,1.3333333333333333,2,6,0,1.7777777777777777,3.1188105993481083,easy
49,32,0.3950617283950617,5.444444444444445,1.4229164972072998,4,8,5.444444444444445,1.7069212773041351,2,8,5.444444444444445,0.6849348892187751,4,6,27,0.4691358024691357,3.1175365325772657,medium
58,23,0.2839506172839506,6.444444444444445,1.7069212773041351,4,9,6.444444444444445,0.8314794192830981,5,8,6.444444444444445,0.6849348892187751,5,7,51,0.4691358024691357,2.822717804806415,hard
64,17,0.20987654320987653,7.111111111111111,0.8748897637790901,6,9,7.111111111111111,0.7370277311900888,6,8,7.111111111111111,0.8748897637790902,5,8,64,0.7654320987654322,2.6986604604011153,hard
58,23,0.2839506172839506,6.444444444444445,0.9558139185602919,5,8,6.444444444444445,0.8314794192830981,5,8,6.444444444444445,1.1653431646335017,5,8,54,1.3580246913580245,2.985123782785093,hard
32,49,0.6049382716049383,3.5555555555555554,1.1653431646335017,2,5,3.5555555555555554,1.3425606637327303,2,6,3.5555555555555554,1.2570787221094177,2,6,0,1.5802469135802468,3.1137845901563446,easy
47,34,0.41975308641975306,5.222222222222222,1.314684396244359,3,7,5.222222222222222,1.4740554623801778,3,7,5.222222222222222,1.7497795275581802,2,8,23,3.0617283950617287,3.149983341811304,medium
60,21,0.25925925925925924,6.666666666666667,0.9428090415820634,5,8,6.666666666666667,0.8164965809277259,5,8,6.666666666666667,0.816496580927726,6,8,58,0.6666666666666666,2.946387519131128,hard
33,48,0.5925925925925926,3.6666666666666665,2.0548046676563256,0,6,3.6666666666666665,1.4142135623730951,1,6,3.6666666666666665,1.5634719199411433,1,6,2,2.444444444444444,3.087304762194655,easy
42,39,0.48148148148148145,4.666666666666667,1.5634719199411433,2,7,4.666666666666667,1.5634719199411433,3,7,4.666666666666667,1.4142135623730951,2,7,15,2.0,3.0405592695895645,medium
49,32,0.3950617283950617,5.444444444444445,1.3425606637327303,3,7,5.444444444444445,1.4229164972072998,3,8,5.444444444444445,1.892154040658489,2,8,27,3.580246913580247,3.0252047062527905,medium
34,47,0.5802469135802469,3.7777777777777777,1.8121673811444545,1,6,3.7777777777777777,0.9162456945817024,2,5,3.7777777777777777,1.1331154474650633,2,5,0,1.2839506172839508,3.1227444395819477,easy
34,47,0.5802469135802469,3.7777777777777777,1.0304020550550783,2,6,3.7777777777777777,1.227262335243029,2,6,3.7777777777777777,0.9162456945817024,2,5,0,0.8395061728395062,3.1245250344741353,easy
38,43,0.5308641975308642,4.222222222222222,1.227262335243029,2,6,4.222222222222222,1.6850834320114558,2,7,4.222222222222222,0.9162456945817024,3,6,8,0.8395061728395062,3.048617523131691,easy
49,32,0.3950617283950617,5.444444444444445,0.9558139185602919,4,7,5.444444444444445,1.9499920860871383,2,9,5.444444444444445,1.8324913891634047,3,8,24,3.3580246913580245,3.078626767019874,medium
53,28,0.345679012345679,5.888888888888889,0.7370277311900888,5,7,5.888888888888889,1.286204100310025,4,8,5.888888888888889,0.9938079899999066,5,8,36,0.9876543209876544,3.053090083530327,hard
61,20,0.24691358024691357,6.777777777777778,1.314684396244359,4,9,6.777777777777778,1.1331154474650633,5,8,6.777777777777778,0.9162456945817024,5,8,60,0.8395061728395062,2.8219280948873626,hard
45,36,0.4444444444444444,5.0,1.4907119849998598,3,8,5.0,1.1547005383792515,3,7,5.0,1.8257418583505538,2,8,15,3.3333333333333335,3.0759228351852523,medium
61,20,0.24691358024691357,6.777777777777778,1.227262335243029,5,8,6.777777777777778,0.9162456945817024,5,8,6.777777777777778,1.227262335243029,4,8,56,1.5061728395061729,2.941446071165522,hard
54,27,0.3333333333333333,6.0,0.9428090415820634,4,7,6.0,1.0540925533894598,4,8,6.0,1.0540925533894598,5,8,42,1.1111111111111112,3.0739957249318333,hard
43,38,0.4691358024691358,4.777777777777778,1.227262335243029,3,7,4.777777777777778,1.0304020550550783,3,6,4.777777777777778,2.096440251568134,1,8,6,4.395061728395062,3.096648409184258,medium
62,19,0.2345679012345679,6.888888888888889,1.6629588385661962,5,9,6.888888888888889,0.9938079899999066,5,9,6.888888888888889,1.5234788000891208,4,9,60,2.3209876543209877,2.839775539645508,hard
39,42,0.5185185185185185,4.333333333333333,1.8257418583505538,3,8,4.333333333333333,1.3333333333333333,2,7,4.333333333333333,1.0540925533894596,3,6,11,1.111111111111111,3.0785728539755772,easy
45,36,0.4444444444444444,5.0,0.9428090415820634,3,6,5.0,1.0540925533894598,4,7,5.0,1.1547005383792515,3,7,9,1.3333333333333333,3.0839921145034004,medium
48,33,0.4074074074074074,5.333333333333333,1.4142135623730951,3,7,5.333333333333333,1.0540925533894596,3,7,5.333333333333333,0.6666666666666666,4,6,23,0.4444444444444444,2.9745831337888125,medium
56,25,0.30864197530864196,6.222222222222222,1.3966450099973926,4,9,6.222222222222222,1.1331154474650633,5,8,6.222222222222222,1.314684396244359,5,8,46,1.7283950617283952,3.0684930703645588,hard
35,46,0.5679012345679012,3.888888888888889,1.6629588385661962,1,7,3.888888888888889,1.7284832429004495,2,6,3.888888888888889,1.9688939051854835,0,6,7,3.8765432098765427,3.123636894348158,easy
63,18,0.2222222222222222,7.0,1.0540925533894598,6,9,7.0,0.9428090415820634,6,9,7.0,0.9428090415820634,5,8,63,0.8888888888888888,2.794653473544342,hard
35,46,0.5679012345679012,3.888888888888889,1.6629588385661962,2,7,3.888888888888889,1.0999438818457405,2,5,3.888888888888889,1.5947444549341472,2,6,4,2.54320987654321,3.143128132440327,easy
36,45,0.5555555555555556,4.0,0.9428090415820634,3,6,4.0,1.0540925533894598,3,6,4.0,1.247219128924647,1,5,1,1.5555555555555556,3.1295472624674936,easy
60,21,0.25925925925925924,6.666666666666667,1.3333333333333333,5,9,6.666666666666667,1.3333333333333333,4,8,6.666666666666667,1.3333333333333333,4,9,55,1.7777777777777777,3.0463811129458835,hard
51,30,0.37037037037037035,5.666666666666667,1.0540925533894596,4,7,5.666666666666667,2.0,2,9,5.666666666666667,1.1547005383792515,4,8,33,1.3333333333333333,3.072905595320056,medium
52,29,0.35802469135802467,5.777777777777778,2.042752923427804,3,9,5.777777777777778,0.9162456945817024,4,7,5.777777777777778,1.314684396244359,4,8,32,1.7283950617283952,2.9876764793507617,medium
61,20,0.24691358024691357,6.777777777777778,1.0304020550550783,5,9,6.777777777777778,1.314684396244359,5,9,6.777777777777778,1.1331154474650633,5,9,57,1.2839506172839505,2.8037016960573484,hard
56,25,0.30864197530864196,6.222222222222222,1.9309052441091963,3,9,6.222222222222222,0.9162456945817024,5,8,6.222222222222222,1.4740554623801778,4,8,44,2.17283950617284,3.1132696895151084,hard
55,26,0.32098765432098764,6.111111111111111,1.1967032904743342,4,8,6.111111111111111,1.3698697784375502,3,8,6.111111111111111,1.3698697784375504,4,8,41,1.8765432098765435,2.980091412248763,hard
61,20,0.24691358024691357,6.777777777777778,1.4740554623801776,4,9,6.777777777777778,1.227262335243029,5,9,6.777777777777778,0.9162456945817024,5,8,56,0.8395061728395061,3.1464393446710157,hard
54,27,0.3333333333333333,6.0,1.247219128924647,4,8,6.0,1.4142135623730951,4,8,6.0,1.3333333333333333,4,9,37,1.7777777777777777,3.0241817261190036,hard
58,23,0.2839506172839506,6.444444444444445,1.2570787221094177,4,8,6.444444444444445,1.2570787221094177,4,8,6.444444444444445,1.640535895581489,3,9,54,2.691358024691358,2.735761283067285,hard
30,51,0.6296296296296297,3.3333333333333335,1.7638342073763937,0,6,3.3333333333333335,1.4907119849998598,1,6,3.3333333333333335,1.9436506316151,1,7,1,3.7777777777777777,3.1102481956370425,easy
44,37,0.4567901234567901,4.888888888888889,1.9116278371205837,2,8,4.888888888888889,1.4487116456005886,3,8,4.888888888888889,2.0245407953653998,2,8,15,4.098765432098766,3.0567847036899076,medium
37,44,0.5432098765432098,4.111111111111111,1.0999438818457405,2,6,4.111111111111111,1.4487116456005886,2,7,4.111111111111111,1.286204100310025,2,6,2,1.654320987654321,3.126586097862429,easy
43,38,0.4691358024691358,4.777777777777778,2.3934065809486684,0,8,4.777777777777778,2.042752923427804,1,8,4.777777777777778,1.314684396244359,3,7,24,1.7283950617283952,3.1363793303507568,medium
64,17,0.20987654320987653,7.111111111111111,0.8748897637790901,6,8,7.111111111111111,1.5234788000891208,5,9,7.111111111111111,1.1967032904743342,5,9,61,1.432098765432099,2.8221819586428722,hard
56,25,0.30864197530864196,6.222222222222222,1.314684396244359,3,8,6.222222222222222,0.9162456945817024,4,7,6.222222222222222,0.7856742013183862,5,7,50,0.6172839506172839,3.048884070537636,hard
32,49,0.6049382716049383,3.5555555555555554,0.9558139185602919,2,5,3.5555555555555554,1.4989708403591155,1,6,3.5555555555555554,1.2570787221094177,2,6,0,1.5802469135802468,3.100943968052453,easy
